Variables;Importance
results_PMD_Best Practices_ForLoopVariableCount;-0.0171
results_PMD_Error Prone_EmptyCatchBlock;-0.0168
results_PMD_Code Style_FormalParameterNamingConventions;-0.0160
results_PMD_Best Practices_ForLoopCanBeForeach;-0.0160
results_PMD_Error Prone_SingletonClassReturningNewInstance;-0.0158
results_PMD_Code Style_NoPackage;-0.0155
results_PMD_Design_SwitchDensity;-0.0145
results_PMD_Design_NcssCount;-0.0131
results_PMD_Error Prone_UseLocaleWithCaseConversions;-0.0122
results_PMD_Design_AbstractClassWithoutAnyMethod;-0.0103
results_PMD_Performance_UseArrayListInsteadOfVector;-0.0101
results_PMD_Code Style_OnlyOneReturn;-0.0099
results_PMD_Design_CognitiveComplexity;-0.0091
results_PMD_Design_ExceptionAsFlowControl;-0.0084
results_PMD_Best Practices_PreserveStackTrace;-0.0076
results_PMD_Performance_AvoidArrayLoops;-0.0075
results_PMD_Code Style_FinalParameterInAbstractMethod;-0.0059
results_PMD_Error Prone_NullAssignment;-0.0052
results_PMD_Performance_UseStringBufferForStringAppends;-0.0045
results_PMD_Design_TooManyFields;-0.0041
results_PMD_Design_ExcessivePublicCount;-0.0038
results_PMD_Code Style_PackageCase;-0.0034
results_PMD_Design_SimplifyBooleanExpressions;-0.0033
results_PMD_Error Prone_DetachedTestCase;-0.0030
results_PMD_Design_CouplingBetweenObjects;-0.0030
results_PMD_Error Prone_AvoidFieldNameMatchingTypeName;-0.0028
results_PMD_Performance_InefficientEmptyStringCheck;-0.0018
results_PMD_Best Practices_ReplaceVectorWithList;-0.0015
results_PMD_Error Prone_EmptyInitializer;-0.0014
results_PMD_Documentation_CommentRequired;-0.0013
results_PMD_Best Practices_AbstractClassWithoutAbstractMethod;-0.0011
results_PMD_Multithreading_NonThreadSafeSingleton;-0.0008
results_PMD_Best Practices_UnusedAssignment;-0.0007
results_PMD_Design_AvoidThrowingNullPointerException;-0.0006
results_PMD_Error Prone_ProperLogger;-0.0002
results_PMD_Best Practices_MissingOverride;-0.0002
results_PMD_Error Prone_AvoidInstanceofChecksInCatchClause;-0.0001
results_PMD_Error Prone_BrokenNullCheck;0.0000
results_PMD_Best Practices_AvoidMessageDigestField;0.0000
results_PMD_Error Prone_UnnecessaryBooleanAssertion;0.0000
results_PMD_Code Style_UnnecessaryReturn;0.0000
results_PMD_Error Prone_ProperCloneImplementation;0.0000
results_PMD_Error Prone_CloneMethodReturnTypeMustMatchClassName;0.0000
results_PMD_Error Prone_EmptyStatementBlock;0.0000
results_PMD_Error Prone_InvalidLogMessageFormat;0.0000
results_PMD_Error Prone_CloneMethodMustBePublic;0.0000
results_PMD_Multithreading_AvoidThreadGroup;0.0000
results_PMD_Error Prone_AvoidLosingExceptionInformation;0.0000
results_PMD_Code Style_AvoidProtectedFieldInFinalClass;0.0000
results_PMD_Error Prone_SingleMethodSingleton;0.0000
results_PMD_Design_AvoidThrowingNewInstanceOfSameException;0.0000
results_PMD_Error Prone_UnnecessaryConversionTemporary;0.0000
results_PMD_Performance_UseStringBufferLength;0.0000
results_PMD_Best Practices_ReplaceEnumerationWithIterator;0.0000
results_PMD_Error Prone_DoNotCallGarbageCollectionExplicitly;0.0000
results_PMD_Performance_StringInstantiation;0.0000
results_PMD_Best Practices_JUnit4SuitesShouldUseSuiteAnnotation;0.0000
results_PMD_Error Prone_AvoidMultipleUnaryOperators;0.0000
results_PMD_Error Prone_InstantiationToGetClass;0.0000
results_PMD_Error Prone_FinalizeShouldBeProtected;0.0000
results_PMD_Performance_BigIntegerInstantiation;0.0000
results_PMD_Performance_AvoidCalendarDateCreation;0.0000
results_PMD_Error Prone_UselessOperationOnImmutable;0.0000
results_PMD_Best Practices_UseStandardCharsets;0.0000
results_PMD_Multithreading_DoubleCheckedLocking;0.0000
results_PMD_Error Prone_UseEqualsToCompareStrings;0.0000
results_PMD_Error Prone_UnusedNullCheckInEquals;0.0000
results_PMD_Error Prone_ComparisonWithNaN;0.0000
results_PMD_Error Prone_CheckSkipResult;0.0000
results_PMD_Multithreading_UseNotifyAllInsteadOfNotify;0.0000
results_PMD_Performance_StringToString;0.0000
results_PMD_Design_DoNotExtendJavaLangError;0.0000
results_PMD_Multithreading_UnsynchronizedStaticFormatter;0.0000
results_PMD_Error Prone_CallSuperLast;0.0000
results_PMD_Error Prone_OverrideBothEqualsAndHashcode;0.0000
results_PMD_Error Prone_CallSuperFirst;0.0000
results_PMD_Error Prone_JumbledIncrementer;0.0000
results_PMD_Code Style_AvoidDollarSigns;0.0000
results_PMD_Error Prone_UnnecessaryCaseChange;0.0000
results_PMD_Error Prone_DontImportSun;0.0000
results_PMD_Error Prone_FinalizeDoesNotCallSuperFinalize;0.0000
results_PMD_Error Prone_EmptySynchronizedBlock;0.0000
results_PMD_Error Prone_TestClassWithoutTestCases;0.0000
results_PMD_Error Prone_AvoidUsingOctalValues;0.0000
results_PMD_Performance_UseArraysAsList;0.0000
results_PMD_Error Prone_AvoidDecimalLiteralsInBigDecimalConstructor;0.0000
results_PMD_Error Prone_MoreThanOneLogger;0.0000
results_PMD_Error Prone_ClassCastExceptionWithToArray;0.0000
results_PMD_Error Prone_NonStaticInitializer;0.0000
results_PMD_Error Prone_MethodWithSameNameAsEnclosingClass;0.0000
results_PMD_Error Prone_IdempotentOperations;0.0000
results_PMD_Error Prone_DoNotExtendJavaLangThrowable;0.0000
results_PMD_Multithreading_DontCallThreadRun;0.0000
results_PMD_Code Style_ForLoopShouldBeWhileLoop;0.0000
results_PMD_Code Style_AvoidProtectedMethodInFinalClassNotExtending;0.0000
results_PMD_Error Prone_DoNotThrowExceptionInFinally;0.0000
results_PMD_Error Prone_UnconditionalIfStatement;0.0000
results_PMD_Best Practices_AvoidReassigningCatchVariables;0.0000
results_PMD_Error Prone_CloneMethodMustImplementCloneable;0.0000
results_PMD_Error Prone_ReturnFromFinallyBlock;0.0000
results_PMD_Error Prone_DontUseFloatTypeForLoopIndices;0.0000
results_PMD_Best Practices_ReplaceHashtableWithMap;0.0000
results_PMD_Error Prone_SuspiciousOctalEscape;0.0000
results_PMD_Error Prone_EqualsNull;0.0000
results_PMD_Documentation_CommentContent;0.0000
results_PMD_Error Prone_UseCorrectExceptionLogging;0.0000
results_PMD_Error Prone_EmptyTryBlock;0.0000
results_PMD_Error Prone_MissingStaticMethodInNonInstantiatableClass;0.0001
results_PMD_Design_GodClass;0.0004
results_PMD_Documentation_CommentSize;0.0006
results_PMD_Best Practices_JUnitUseExpected;0.0013
results_PMD_Performance_InsufficientStringBufferDeclaration;0.0015
results_PMD_Error Prone_EmptyWhileStmt;0.0028
results_PMD_Best Practices_UseTryWithResources;0.0031
results_PMD_Error Prone_ImplicitSwitchFallThrough;0.0031
results_PMD_Error Prone_AvoidFieldNameMatchingMethodName;0.0033
results_PMD_Design_CyclomaticComplexity;0.0034
results_PMD_Performance_ConsecutiveLiteralAppends;0.0035
results_PMD_Best Practices_CheckResultSet;0.0035
results_PMD_Best Practices_SimplifiableTestAssertion;0.0039
results_PMD_Design_AvoidUncheckedExceptionsInSignatures;0.0048
results_PMD_Performance_UselessStringValueOf;0.0051
results_PMD_Code Style_UnnecessaryCast;0.0053
results_PMD_Best Practices_JUnit4TestShouldUseBeforeAnnotation;0.0056
results_PMD_Performance_OptimizableToArrayCall;0.0058
results_PMD_Best Practices_AvoidPrintStackTrace;0.0063
results_PMD_Error Prone_AssignmentToNonFinalStatic;0.0063
results_PMD_Error Prone_CloseResource;0.0065
results_PMD_Performance_TooFewBranchesForASwitchStatement;0.0076
results_PMD_Best Practices_AvoidStringBufferField;0.0080
results_PMD_Design_UseObjectForClearerAPI;0.0080
results_PMD_Best Practices_DefaultLabelNotLastInSwitchStmt;0.0089
results_PMD_Error Prone_NonCaseLabelInSwitchStatement;0.0091
results_PMD_Code Style_AtLeastOneConstructor;0.0094
results_PMD_Error Prone_AvoidAccessibilityAlteration;0.0097
results_PMD_Error Prone_DoNotTerminateVM;0.0099
results_PMD_Error Prone_AvoidBranchingStatementAsLastInLoop;0.0106
results_PMD_Performance_AppendCharacterWithChar;0.0117
results_PMD_Error Prone_BeanMembersShouldSerialize;0.0118
results_PMD_Design_UselessOverridingMethod;0.0121
results_PMD_Code Style_ShortMethodName;0.0121
results_PMD_Code Style_IdenticalCatchBranches;0.0123
results_PMD_Code Style_ClassNamingConventions;0.0124
results_PMD_Multithreading_DoNotUseThreads;0.0125
results_PMD_Design_SimplifiedTernary;0.0128
results_PMD_Code Style_AvoidUsingNativeCode;0.0129
results_PMD_Best Practices_JUnitAssertionsShouldIncludeMessage;0.0131
results_PMD_Best Practices_UnusedLocalVariable;0.0140
results_PMD_Design_ExcessiveParameterList;0.0146
results_PMD_Best Practices_JUnitTestContainsTooManyAsserts;0.0153
results_PMD_Code Style_UselessQualifiedThis;0.0155
results_PMD_Design_LogicInversion;0.0160
results_PMD_Code Style_UseDiamondOperator;0.0167
results_PMD_Documentation_UncommentedEmptyConstructor;0.0168
results_PMD_Best Practices_SystemPrintln;0.0174
results_PMD_Design_ClassWithOnlyPrivateConstructorsShouldBeFinal;0.0175
results_PMD_Design_AvoidThrowingRawExceptionTypes;0.0186
results_PMD_Error Prone_SimpleDateFormatNeedsLocale;0.0187
results_PMD_Design_SimplifyConditional;0.0195
results_PMD_Code Style_LocalVariableCouldBeFinal;0.0210
results_PMD_Code Style_UnnecessaryAnnotationValueElement;0.0212
results_PMD_Error Prone_SuspiciousEqualsMethodName;0.0234
results_PMD_Code Style_MethodNamingConventions;0.0237
results_PMD_Best Practices_LiteralsFirstInComparisons;0.0248
results_PMD_Performance_AvoidFileStream;0.0255
results_PMD_Code Style_FieldNamingConventions;0.0257
results_PMD_Error Prone_MissingSerialVersionUID;0.0269
results_PMD_Performance_UseIndexOfChar;0.0272
results_PMD_Design_SimplifyBooleanReturns;0.0290
results_PMD_Code Style_UselessParentheses;0.0294
results_PMD_Best Practices_PrimitiveWrapperInstantiation;0.0303
results_PMD_Code Style_PrematureDeclaration;0.0306
results_PMD_Code Style_LongVariable;0.0308
results_PMD_Design_SingularField;0.0325
results_PMD_Best Practices_ConstantsInInterface;0.0326
results_PMD_Error Prone_ConstructorCallsOverridableMethod;0.0327
results_PMD_Code Style_UseShortArrayInitializer;0.0340
results_PMD_Best Practices_UseVarargs;0.0347
results_PMD_Design_UseUtilityClass;0.0365
results_PMD_Code Style_UseUnderscoresInNumericLiterals;0.0368
results_PMD_Design_NPathComplexity;0.0371
results_PMD_Error Prone_EmptyStatementNotInLoop;0.0389
results_PMD_Design_DataClass;0.0400
results_PMD_Performance_AvoidInstantiatingObjectsInLoops;0.0429
results_PMD_Code Style_UnnecessaryLocalBeforeReturn;0.0431
results_PMD_Code Style_LocalVariableNamingConventions;0.0444
results_PMD_Multithreading_AvoidSynchronizedAtMethodLevel;0.0447
results_PMD_Best Practices_OneDeclarationPerLine;0.0447
results_PMD_Design_ImmutableField;0.0457
results_PMD_Error Prone_AvoidDuplicateLiterals;0.0469
results_PMD_Design_AvoidDeeplyNestedIfStmts;0.0489
results_PMD_Code Style_UnnecessaryModifier;0.0498
results_PMD_Design_FinalFieldCouldBeStatic;0.0506
results_PMD_Design_MutableStaticState;0.0507
results_PMD_Performance_InefficientStringBuffering;0.0526
results_PMD_Design_ExcessiveImports;0.0527
results_PMD_Code Style_UnnecessaryFullyQualifiedName;0.0531
results_PMD_Best Practices_JUnit4TestShouldUseTestAnnotation;0.0553
results_PMD_Code Style_UnnecessaryConstructor;0.0564
results_PMD_Code Style_CallSuperInConstructor;0.0570
results_PMD_Error Prone_AvoidCatchingNPE;0.0579
results_PMD_Error Prone_UseProperClassLoader;0.0584
results_PMD_Code Style_ShortClassName;0.0604
results_PMD_Code Style_MethodArgumentCouldBeFinal;0.0621
results_PMD_Code Style_ShortVariable;0.0630
results_PMD_Code Style_CommentDefaultAccessModifier;0.0640
results_PMD_Code Style_BooleanGetMethodName;0.0679
results_PMD_Best Practices_UnusedPrivateMethod;0.0686
results_PMD_Best Practices_UnusedFormalParameter;0.0700
results_PMD_Error Prone_AssignmentInOperand;0.0708
results_PMD_Code Style_ConfusingTernary;0.0768
results_PMD_Error Prone_ReturnEmptyCollectionRatherThanNull;0.0777
results_PMD_Design_AvoidCatchingGenericException;0.0821
results_PMD_Design_LawOfDemeter;0.0832
results_PMD_Code Style_ControlStatementBraces;0.0884
results_PMD_Documentation_UncommentedEmptyMethodBody;0.0975
results_PMD_Best Practices_MethodReturnsInternalArray;0.1207
results_PMD_Design_SignatureDeclareThrowsException;0.1357
