Variables;Importance
results_Pylint_error_invalid-class-object;0.0109
results_Pylint_warning_non-str-assignment-to-dunder-name;0.0109
results_Pylint_error_not-context-manager;0.0109
results_Pylint_warning_missing-parentheses-for-call-in-test;0.0109
results_Pylint_error_not-async-context-manager;0.0109
results_Pylint_warning_non-parent-init-called;0.0109
results_Pylint_warning_broad-except;0.0110
results_Pylint_warning_logging-fstring-interpolation;0.0110
results_Pylint_error_bad-super-call;0.0110
results_Pylint_refactor_useless-object-inheritance;0.0111
results_Pylint_warning_logging-format-interpolation;0.0112
results_Pylint_warning_global-variable-undefined;0.0113
results_Pylint_refactor_unnecessary-dict-index-lookup;0.0113
results_Pylint_warning_confusing-with-statement;0.0113
results_Pylint_warning_unused-format-string-argument;0.0113
results_Pylint_warning_unused-variable;0.0114
results_Pylint_error_unsubscriptable-object;0.0115
results_Pylint_warning_global-variable-not-assigned;0.0116
results_Pylint_error_bad-reversed-sequence;0.0116
results_Pylint_refactor_too-many-branches;0.0116
results_Pylint_warning_invalid-overridden-method;0.0116
results_Pylint_warning_using-constant-test;0.0116
results_Pylint_error_unsupported-delete-operation;0.0117
results_Pylint_error_method-hidden;0.0117
results_Pylint_error_function-redefined;0.0118
results_Pylint_error_raising-bad-type;0.0119
results_Pylint_refactor_no-else-break;0.0119
results_Pylint_refactor_too-many-boolean-expressions;0.0120
results_Pylint_error_invalid-all-format;0.0121
results_Pylint_warning_cell-var-from-loop;0.0122
results_Pylint_error_undefined-all-variable;0.0123
results_Pylint_refactor_trailing-comma-tuple;0.0123
results_Pylint_warning_super-init-not-called;0.0124
results_Pylint_warning_self-cls-assignment;0.0124
results_Pylint_refactor_property-with-parameters;0.0124
results_Pylint_warning_self-assigning-variable;0.0124
results_Pylint_convention_missing-module-docstring;0.0126
results_Pylint_warning_bare-except;0.0126
results_Pylint_error_invalid-str-returned;0.0127
results_Pylint_warning_f-string-without-interpolation;0.0127
results_Pylint_convention_bad-classmethod-argument;0.0127
results_Pylint_convention_missing-class-docstring;0.0127
results_Pylint_convention_use-maxsplit-arg;0.0128
results_Pylint_refactor_consider-using-get;0.0129
results_Pylint_refactor_too-many-return-statements;0.0130
results_Pylint_error_unrecognized-inline-option;0.0130
results_Pylint_warning_attribute-defined-outside-init;0.0130
results_Pylint_warning_isinstance-second-argument-not-valid-type;0.0131
results_Pylint_error_notimplemented-raised;0.0131
results_Pylint_refactor_too-many-nested-blocks;0.0131
results_Pylint_refactor_simplifiable-condition;0.0136
results_Pylint_error_invalid-metaclass;0.0136
results_Pylint_warning_unbalanced-tuple-unpacking;0.0137
results_Pylint_refactor_super-with-arguments;0.0138
results_Pylint_error_unpacking-non-sequence;0.0139
results_Pylint_error_too-many-function-args;0.0139
results_Pylint_refactor_comparison-with-itself;0.0139
results_Pylint_warning_redundant-u-string-prefix;0.0140
results_Pylint_warning_wrong-exception-operation;0.0140
results_Pylint_refactor_simplifiable-if-expression;0.0140
results_Pylint_warning_unused-private-member;0.0140
results_Pylint_refactor_consider-using-sys-exit;0.0140
results_Pylint_warning_possibly-unused-variable;0.0145
results_Pylint_error_no-member;0.0146
results_Pylint_warning_undefined-loop-variable;0.0147
results_Pylint_convention_missing-final-newline;0.0147
results_Pylint_convention_single-string-used-for-slots;0.0147
results_Pylint_refactor_use-list-literal;0.0148
results_Pylint_error_catching-non-exception;0.0149
results_Pylint_error_invalid-repr-returned;0.0150
results_Pylint_warning_bad-format-string;0.0150
results_Pylint_error_class-variable-slots-conflict;0.0150
results_Pylint_refactor_use-a-generator;0.0150
results_Pylint_convention_empty-docstring;0.0152
results_Pylint_refactor_consider-using-from-import;0.0153
results_Pylint_warning_abstract-method;0.0153
results_Pylint_warning_unreachable;0.0155
results_Pylint_error_misplaced-bare-raise;0.0155
results_Pylint_warning_duplicate-except;0.0156
results_Pylint_convention_use-implicit-booleaness-not-len;0.0156
results_Pylint_convention_bad-mcs-classmethod-argument;0.0157
results_Pylint_warning_subprocess-run-check;0.0163
results_Pylint_error_syntax-error;0.0165
results_Pylint_convention_trailing-newlines;0.0166
results_Pylint_refactor_consider-using-ternary;0.0169
results_Pylint_convention_multiple-statements;0.0171
results_Pylint_refactor_no-else-continue;0.0176
results_Pylint_warning_deprecated-method;0.0181
results_Pylint_warning_signature-differs;0.0182
results_Pylint_warning_fixme;0.0185
results_Pylint_error_no-name-in-module;0.0188
results_Pylint_warning_unused-import;0.0189
results_Pylint_convention_consider-using-f-string;0.0192
results_Pylint_warning_useless-super-delegation;0.0197
results_Pylint_convention_unidiomatic-typecheck;0.0198
results_Pylint_warning_try-except-raise;0.0204
results_Pylint_warning_subprocess-popen-preexec-fn;0.0205
results_Pylint_error_unsupported-assignment-operation;0.0210
results_Pylint_refactor_literal-comparison;0.0215
results_Pylint_warning_anomalous-backslash-in-string;0.0219
results_Pylint_refactor_too-many-instance-attributes;0.0227
results_Pylint_error_undefined-variable;0.0233
results_Pylint_convention_line-too-long;0.0250
